0,1.4045944213867188,0.4675000011920929,0.4675000011920929,1.4066892862319946,0.4538653492927551,0.4538653492927551
1,1.2776912450790405,0.5,0.5,1.4182947874069214,0.4538653492927551,0.4538653492927551
2,0.6995029449462891,0.7793750166893005,0.7793750166893005,0.7056317329406738,0.7256857752799988,0.7256857752799988
3,0.4434826970100403,0.8743749856948853,0.8743749856948853,0.6458618640899658,0.8628429174423218,0.8628429174423218
4,0.3347662687301636,0.893750011920929,0.893750011920929,0.1909894347190857,0.9476309418678284,0.9476309418678284
0,0.9251812696456909,0.6675000190734863,0.6675000190734863,0.4456521272659302,0.7955112457275391,0.7955112457275391
1,0.3588610887527466,0.8899999856948853,0.8899999856948853,0.6246143579483032,0.7680798172950745,0.7680798172950745
2,0.3263827860355377,0.903124988079071,0.903124988079071,0.16761839389801025,0.9476309418678284,0.9476309418678284
3,0.228204607963562,0.9424999952316284,0.9424999952316284,0.15368685126304626,0.9476309418678284,0.9476309418678284
4,0.1930900514125824,0.9624999761581421,0.9624999761581421,0.20015469193458557,0.9476309418678284,0.9476309418678284
0,0.2662741541862488,0.9431250095367432,0.9431250095367432,0.11454783380031586,1.0,1.0
1,0.10495975613594055,0.9831249713897705,0.9831249713897705,0.03218097239732742,1.0,1.0
2,0.09662137925624847,0.9837499856948853,0.9837499856948853,0.000534449121914804,1.0,1.0
3,4.403171988087706e-05,1.0,1.0,2.519253030186519e-05,1.0,1.0
4,5.67453798794304e-06,1.0,1.0,8.254697604570538e-06,1.0,1.0
0,0.04171746224164963,0.9937499761581421,0.9937499761581421,7.392789120785892e-05,1.0,1.0
1,2.6620111384545453e-05,1.0,1.0,1.1983235708612483e-05,1.0,1.0
2,2.896334081015084e-06,1.0,1.0,1.7209313227795064e-06,1.0,1.0
3,6.327732080535498e-07,1.0,1.0,5.838552397108288e-07,1.0,1.0
4,2.343946334804059e-07,1.0,1.0,2.3722898845335294e-07,1.0,1.0
0,0.01879880018532276,0.9975000023841858,0.9975000023841858,6.080599177948898e-06,1.0,1.0
1,1.7615545857552206e-06,1.0,1.0,9.254198403141345e-07,1.0,1.0
2,4.2922346210616524e-07,1.0,1.0,3.724895520917926e-07,1.0,1.0
3,1.7866393875465292e-07,1.0,1.0,1.6290894677695178e-07,1.0,1.0
4,7.428215553773043e-08,1.0,1.0,6.837429822326158e-08,1.0,1.0
0,0.029879827052354813,0.9956250190734863,0.9956250190734863,8.204923318544388e-08,1.0,1.0
1,3.293154193784176e-08,1.0,1.0,2.3782398272942373e-09,1.0,1.0
2,2.607702942469814e-09,1.0,1.0,0.0,1.0,1.0
3,4.4703479806784685e-10,1.0,1.0,0.0,1.0,1.0
4,2.2351739903392343e-10,1.0,1.0,0.0,1.0,1.0
