,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
77984,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,,,,,0.66,1.2,,,,,24.8,76.6,,,,,,,,,,,,,,,,,,,30.0,,,0.05,9.84,,,,,,,,,1.0,,1.0,1.0,0.0,15.9,60.7,Database 2
77985,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,,,,,0.48,1.2,,,,,23.3,73.9,,,,,,,,,,,,,,,,,,,33.1,,,0.05,9.84,,,,,,,,,1.0,,1.0,0.0,0.0,18.3,64.9,Database 2
77986,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,1.0,,cooler,,,,,,,0.34,1.2,,,,,25.6,78.1,,,,,,,,,,,,,,,,,,,30.2,,,0.05,9.84,,,,,,,,,1.0,,1.0,0.0,0.0,17.3,63.2,Database 2
77987,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,3.0,,,,0.44,1.2,,,,,24.3,75.7,,,,,,,,,,,,,,,,,,,44.7,,,0.05,9.84,,,,,,,,,1.0,,1.0,1.0,0.0,18.5,65.4,Database 2
77988,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,3.0,,,,0.47,1.2,,,,,23.5,74.3,,,,,,,,,,,,,,,,,,,44.6,,,0.05,9.84,,,,,,,,,1.0,,1.0,1.0,0.0,19.1,66.4,Database 2
77989,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,1.0,,cooler,,,4.5,,,,0.55,1.2,,,,,25.4,77.8,,,,,,,,,,,,,,,,,,,40.0,,,0.01,1.97,,,,,,,,,1.0,0.0,1.0,1.0,0.0,20.2,68.4,Database 2
77990,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,3.0,,,,0.53,1.2,,,,,23.4,74.1,,,,,,,,,,,,,,,,,,,45.5,,,0.05,9.84,,,,,,,,,1.0,,1.0,0.0,0.0,19.9,67.8,Database 2
77991,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,4.5,,,,0.53,1.2,,,,,24.7,76.4,,,,,,,,,,,,,,,,,,,46.0,,,0.01,1.97,,,,,,,,,1.0,0.0,1.0,0.0,0.0,20.9,69.7,Database 2
77992,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,3.0,,,,0.63,1.2,,,,,23.7,74.7,,,,,,,,,,,,,,,,,,,49.4,,,0.05,9.84,,,,,,,,,1.0,,1.0,1.0,0.0,19.6,67.3,Database 2
77993,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2011.0,Summer,Cfb,Temperate oceanic,Karlsruhe,Germany,Office,Mixed Mode,Unknown,,,,0.0,,no change,,,3.0,,,,0.6,1.2,,,,,24.6,76.3,,,,,,,,,,,,,,,,,,,45.9,,,0.01,1.97,,,,,,,,,1.0,0.0,1.0,0.0,0.0,20.8,69.4,Database 2
