,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
49996,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,1.0,,cooler,,less,,0.5,10.0,27.22,0.77,1.2,,,,,24.3,75.7,,,,,,,,,25.1,77.2,25.0,77.0,,,,,,,54.0,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
49997,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,1.0,,cooler,,less,,0.8,20.0,28.22,0.35,1.9,,,,,24.7,76.5,,,,,,,,,25.4,77.7,25.3,77.5,,,,,,,53.2,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
49998,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,less,,0.2,6.0,25.84,0.63,1.2,,,,,24.1,75.4,,,,,,,,,24.9,76.8,24.7,76.5,,,,,,,52.5,more humid,1.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
49999,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,less,,0.7,16.0,28.3,0.51,1.8,,,,,23.9,75.0,,,,,,,,,24.3,75.7,24.3,75.7,,,,,,,54.0,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50000,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.0,5.0,25.24,0.63,1.2,,,,,22.9,73.2,,,,,,,,,24.7,76.5,24.4,75.9,,,,,,,57.4,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50001,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Sweden,Classroom,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,1.0,25.0,30.44,0.7,1.9,,,,,23.7,74.7,,,,,,,,,24.3,75.7,24.2,75.6,,,,,,,54.9,drier,-1.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50002,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,0.0,,no change,,more,,-0.1,5.0,25.05,0.72,1.2,,,,,22.4,72.3,,,,,,,,,23.8,74.8,23.4,74.1,,,,,,,53.2,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50003,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,0.0,,no change,,no change,,1.3,39.0,31.07,0.49,2.4,,,,,23.6,74.5,,,,,,,,,24.1,75.4,24.0,75.2,,,,,,,49.4,more humid,2.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50004,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Male,0.0,,no change,,no change,,0.8,18.0,28.68,0.53,1.9,,,,,23.3,73.9,,,,,,,,,24.8,76.6,24.3,75.7,,,,,,,49.6,no change,0.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
50005,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Sweden,Office,Air Conditioned,,Mechanical Heating,,Female,0.0,,no change,,no change,,0.4,8.0,26.98,0.63,1.6,,,,,22.5,72.5,,,,,,,,,24.6,76.3,23.8,74.8,,,,,,,52.2,more humid,2.0,0.0,0.0,,,,,,,,,,,,,,,,Database 2
