,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
90246,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,1.0,,no change,,,,1.99,76.26,31.45,0.62,1.13,,,,,30.8,87.4,,,30.8,87.4,,,31.0,87.8,31.1,88.1,31.1,88.0,,,31.1,88.0,,,67.6,,,0.36,70.87,,,0.36,70.87,,,,,,,,,,,,Database 1
90247,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.94,73.83,30.62,0.6,1.01,,,,,31.0,87.8,,,31.0,87.8,,,30.9,87.6,30.8,87.4,30.8,87.4,,,30.8,87.4,,,68.5,,,0.38,75.67,,,0.38,75.67,,,,,,,,,,,,Database 1
90248,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,1.0,,no change,,,,1.75,64.15,32.06,0.6,0.89,,,,,30.4,86.7,,,30.4,86.7,,,30.6,87.0,30.7,87.3,30.7,87.3,,,30.7,87.3,,,70.1,,,0.12,22.76,,,0.12,22.76,,,,,,,,,,,,Database 1
90249,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.09,29.9,30.25,0.6,0.77,,,,,30.0,86.0,,,30.0,86.0,,,30.3,86.6,30.7,87.2,30.6,87.1,,,30.6,87.1,,,70.1,,,0.2,39.86,,,0.2,39.86,,,,,,,,,,,,Database 1
90250,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,cooler,,,,1.72,62.77,30.72,0.7,1.13,,,,,30.0,86.0,,,30.0,86.0,,,30.0,86.0,30.0,86.0,30.0,86.0,,,30.0,86.0,,,74.5,,,0.58,113.7,,,0.58,113.7,,,,,,,,,,,,Database 1
90251,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,2.11,81.59,33.75,0.68,1.88,,,,,30.2,86.4,,,30.2,86.4,,,30.2,86.4,30.2,86.4,30.2,86.4,,,30.2,86.4,,,73.3,,,0.58,113.7,,,0.58,113.7,,,,,,,,,,,,Database 1
90252,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,-1.0,,warmer,,,,2.03,78.03,31.08,0.7,1.01,,,,,31.0,87.8,,,31.0,87.8,,,31.0,87.8,31.0,87.8,31.0,87.8,,,31.0,87.8,,,66.9,,,0.42,83.17,,,0.42,83.17,,,,,,,,,,,,Database 1
90253,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.25,37.49,29.69,0.7,0.77,,,,,30.9,87.6,,,30.9,87.6,,,30.7,87.3,30.5,87.0,30.6,87.1,,,30.6,87.1,,,68.5,,,0.58,113.7,,,0.58,113.7,,,,,,,,,,,,Database 1
90254,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.31,40.85,28.57,0.6,0.89,,,,,30.6,87.1,,,30.6,87.1,,,30.5,87.0,30.5,86.9,30.5,86.9,,,30.5,86.9,,,70.3,,,0.88,173.94,,,0.88,173.94,,,,,,,,,,,,Database 1
90255,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.83,68.68,32.15,0.6,1.01,,,,,30.0,86.0,,,30.0,86.0,,,30.2,86.4,30.4,86.8,30.4,86.7,,,30.4,86.7,,,71.2,,,0.14,28.43,,,0.14,28.43,,,,,,,,,,,,Database 1
90256,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,cooler,,,,0.8,18.38,28.73,0.6,0.77,,,,,30.1,86.2,,,30.1,86.2,,,30.2,86.4,30.3,86.6,30.3,86.5,,,30.3,86.5,,,72.7,,,0.5,99.23,,,0.5,99.23,,,,,,,,,,,,Database 1
90257,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,-1.0,,no change,,,,2.1,81.08,35.95,0.68,1.88,,,,,29.5,85.1,,,29.5,85.1,,,30.0,86.0,30.5,86.8,30.4,86.7,,,30.4,86.7,,,66.5,,,0.12,22.76,,,0.12,22.76,,,,,,,,,,,,Database 1
90258,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,1.0,,cooler,,,,2.21,85.2,30.03,0.7,1.13,,,,,32.2,90.0,,,32.2,90.0,,,32.0,89.6,31.8,89.3,31.9,89.4,,,31.9,89.4,,,50.8,,,0.94,185.22,,,0.94,185.22,,,,,,,,,,,,Database 1
90259,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,2.0,,cooler,,,,2.01,77.13,31.17,0.6,0.89,,,,,31.8,89.2,,,31.8,89.2,,,31.9,89.3,31.9,89.4,31.9,89.4,,,31.9,89.4,,,53.2,,,0.2,39.86,,,0.2,39.86,,,,,,,,,,,,Database 1
90260,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,cooler,,,,2.27,87.27,31.01,0.62,1.13,,,,,32.0,89.6,,,32.0,89.6,,,32.1,89.7,32.1,89.8,32.1,89.8,,,32.1,89.8,,,58.3,,,0.53,104.9,,,0.53,104.9,,,,,,,,,,,,Database 1
90261,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,2.27,87.26,31.32,0.7,0.89,,,,,32.6,90.7,,,32.6,90.7,,,32.3,90.2,32.0,89.6,32.1,89.8,,,32.1,89.8,,,53.5,,,0.36,70.87,,,0.36,70.87,,,,,,,,,,,,Database 1
90262,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,2.21,85.23,31.98,0.62,1.01,,,,,31.1,88.0,,,31.1,88.0,,,31.4,88.5,31.7,89.1,31.7,89.1,,,31.7,89.1,,,53.2,,,0.0,0.96,,,0.0,0.96,,,,,,,,,,,,Database 1
90263,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.9,71.93,29.72,0.6,1.01,,,,,31.0,87.8,,,31.0,87.8,,,31.2,88.1,31.4,88.4,31.3,88.3,,,31.3,88.3,,,62.2,,,0.5,99.23,,,0.5,99.23,,,,,,,,,,,,Database 1
90264,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.84,68.97,28.19,0.6,1.01,,,,,31.5,88.7,,,31.5,88.7,,,31.4,88.4,31.2,88.2,31.3,88.3,,,31.3,88.3,,,61.4,,,1.88,369.47,,,1.88,369.47,,,,,,,,,,,,Database 1
90265,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,2.02,77.77,29.23,0.6,1.01,,,,,31.7,89.1,,,31.7,89.1,,,31.5,88.7,31.3,88.4,31.4,88.5,,,31.4,88.5,,,62.3,,,1.02,200.81,,,1.02,200.81,,,,,,,,,,,,Database 1
90266,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.2,35.41,29.43,0.6,0.77,,,,,30.9,87.6,,,30.9,87.6,,,31.0,87.8,31.1,88.0,31.1,88.0,,,31.1,88.0,,,65.7,,,0.46,91.02,,,0.46,91.02,,,,,,,,,,,,Database 1
90267,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,0.95,24.23,28.42,0.6,0.77,,,,,30.8,87.4,,,30.8,87.4,,,30.9,87.7,31.1,87.9,31.0,87.8,,,31.0,87.8,,,64.2,,,0.83,163.01,,,0.83,163.01,,,,,,,,,,,,Database 1
90268,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,0.97,25.04,28.82,0.6,0.77,,,,,30.6,87.1,,,30.6,87.1,,,30.7,87.3,30.8,87.5,30.8,87.4,,,30.8,87.4,,,65.2,,,0.53,104.9,,,0.53,104.9,,,,,,,,,,,,Database 1
90269,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,25.0,Female,0.0,,no change,,,,1.65,59.11,32.0,0.62,1.13,,,,,29.1,84.4,,,29.1,84.4,,,29.6,85.3,30.1,86.1,30.0,86.0,,,30.0,86.0,,,69.3,,,0.14,28.43,,,0.14,28.43,,,,,,,,,,,,Database 1
90270,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Karachi,Pakistan,,Naturally Ventilated,,,47.0,Male,1.0,,cooler,,,,1.48,50.04,32.41,0.6,0.65,,,,,31.1,88.0,,,31.1,88.0,,,31.3,88.4,31.5,88.7,31.5,88.7,,,31.5,88.7,,,75.9,,,0.07,14.35,,,0.07,14.35,,,,,,,,,,,,Database 1
