,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
27388,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.2,6.0,25.06,1.11,1.3,1.2,,1.6,,19.3,66.7,,,19.3,66.7,,,19.5,67.1,,,,,,,19.8,67.6,,,51.0,,,0.24,47.83,,,0.24,47.87,,,,,0.0,,,,0.0,13.0,55.4,Database 2
27389,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.7,15.0,22.51,1.0,1.3,1.2,,1.6,,19.2,66.6,,,19.2,66.6,,,19.3,66.8,,,,,,,19.5,67.1,,,44.0,,,0.5,98.42,,,0.5,98.49,,,,,0.0,,,,1.0,13.0,55.4,Database 2
27390,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-2.1,80.0,18.74,1.1,1.0,1.0,,1.0,,17.0,62.6,,,17.0,62.6,,,17.1,62.8,,,,,,,17.4,63.3,,,51.0,,,0.6,118.58,,,0.6,118.67,,,,,1.0,,,,0.0,13.0,55.4,Database 2
27391,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.5,11.0,24.03,1.11,1.0,1.0,,1.0,,21.5,70.7,,,21.5,70.7,,,21.7,71.1,,,,,,,22.0,71.6,,,48.0,,,0.34,66.42,,,0.34,66.47,,,,,0.0,,,,0.0,13.0,55.4,Database 2
27392,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.1,5.0,25.15,1.05,1.2,1.2,,1.2,,21.5,70.7,,,21.5,70.7,,,21.6,70.9,,,,,,,21.7,71.1,,,45.0,,,0.24,46.78,,,0.24,46.82,,,,,0.0,,,,1.0,13.0,55.4,Database 2
27393,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,1.0,,,,,5.0,0.7,17.0,30.23,1.81,1.2,1.2,,1.2,,22.0,71.6,,,22.0,71.6,,,22.2,71.9,,,,,,,22.4,72.3,,,46.0,,,0.31,61.58,,,0.31,61.63,,,,,0.0,,,,0.0,13.0,55.4,Database 2
27394,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gafsa,Tunisia,Office,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.2,6.0,25.24,1.11,1.0,1.0,,1.0,,22.4,72.3,,,22.4,72.3,,,22.6,72.7,,,,,,,22.8,73.0,,,46.0,,,0.22,43.65,,,0.22,43.68,,,,,0.0,,,,0.0,13.0,55.4,Database 2
27395,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-1.0,26.0,22.11,0.35,1.2,1.0,,1.6,,24.0,75.2,,,24.0,75.2,,,24.2,75.6,,,,,,,24.5,76.1,,,43.0,,,0.26,51.66,,,0.26,51.7,,,,,0.0,,,,0.0,27.0,80.6,Database 2
27396,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,0.7,14.0,25.37,0.5,1.6,1.6,,1.6,,26.5,79.7,,,26.5,79.7,,,26.7,80.0,,,,,,,27.0,80.6,,,43.0,,,0.72,140.8,,,0.72,140.91,,,,,0.0,,,,1.0,27.0,80.6,Database 2
27397,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Summer,BWh,Hot desert,Gafsa,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.3,6.0,22.8,0.21,1.6,1.6,,1.6,,24.7,76.5,,,24.7,76.5,,,24.8,76.7,,,,,,,25.0,77.0,,,44.0,,,0.27,52.84,,,0.27,52.88,,,,,1.0,,,,0.0,27.0,80.6,Database 2
