,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
83376,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,27.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83377,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,30.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83378,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,26.0,Male,1.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83379,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,25.0,Female,0.0,,,,,,,,,0.63,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83380,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,27.0,Female,1.0,,,,,,,,,0.63,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83381,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,37.0,Female,0.0,,,,,,,,,0.63,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83382,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,31.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.3,79.3,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,Database 1
83383,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,22.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83384,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,22.0,Female,1.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83385,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,22.0,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83386,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,23.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83387,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83388,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,20.0,Female,-2.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83389,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,23.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83390,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,28.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83391,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,27.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83392,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,25.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83393,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,20.0,Male,-3.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83394,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83395,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,26.0,Female,-2.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.7,76.5,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,Database 1
83396,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,23.0,Female,-2.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83397,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,23.0,Female,-1.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83398,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Male,-1.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83399,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,26.0,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83400,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,26.0,Male,-2.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83401,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Female,-3.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83402,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,29.0,Male,-2.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.3,75.7,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,Database 1
83403,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,40.0,Male,-2.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83404,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,35.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83405,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Female,-1.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83406,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,27.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83407,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83408,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,28.0,Male,-2.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83409,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,25.0,Female,-1.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83410,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83411,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,27.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83412,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,35.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83413,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,40.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83414,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,25.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83415,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83416,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83417,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,45.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.5,79.7,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83418,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,40.0,Male,-1.0,,,,,,,,,0.53,1.0,,,,,26.0,78.8,,,26.0,78.8,,,26.5,79.7,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83419,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,33.0,Female,-2.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.6,76.3,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83420,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,33.0,Female,-2.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.6,76.3,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83421,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,31.0,Male,0.0,,,,,,,,,0.53,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.6,76.3,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83422,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,34.0,Female,-1.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.6,76.3,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
83423,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Indonesia,Office,Air Conditioned,,,32.0,Female,0.0,,,,,,,,,0.63,1.0,,,,,24.0,75.2,,,24.0,75.2,,,24.6,76.3,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,Database 1
