,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
53433,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.5,11.0,27.17,0.68,1.2,,,,,24.8,76.7,,,,,,,,,26.5,79.7,26.0,78.8,,,,,,,42.9,no change,1.0,0.03,5.91,,,,,,,,,,,,,,13.2,55.7,Database 2
53434,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,no change,,0.7,16.0,28.25,0.8,1.2,,,,,24.7,76.4,,,,,,,,,26.9,80.4,26.2,79.1,,,,,,,45.9,no change,0.0,0.04,7.87,,,,,,,,,,,,,,13.2,55.7,Database 2
53435,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,1.2,34.0,30.34,0.58,2.0,,,,,25.0,76.9,,,,,,,,,25.9,78.6,25.5,78.0,,,,,,,36.4,no change,0.0,0.09,17.72,,,,,,,,,,,,,,13.2,55.7,Database 2
53436,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,1.0,,cooler,,no change,,0.5,11.0,27.29,0.73,1.2,,,,,25.0,76.9,,,,,,,,,26.4,79.5,25.8,78.4,,,,,,,35.7,no change,0.0,0.1,19.69,,,,,,,,,,,,,,13.2,55.7,Database 2
53437,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,-1.0,,warmer,,more,,0.6,12.0,28.0,0.63,1.5,,,,,23.3,73.9,,,,,,,,,26.8,80.2,25.2,77.4,,,,,,,37.7,no change,0.0,0.13,25.59,,,,,,,,,,,,,,13.2,55.7,Database 2
53438,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Female,0.0,,no change,,no change,,0.2,6.0,26.12,0.64,1.2,,,,,24.4,75.8,,,,,,,,,25.7,78.3,25.1,77.1,,,,,,,35.2,no change,0.0,0.13,25.59,,,,,,,,,,,,,,13.2,55.7,Database 2
53439,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,0.6,12.0,27.47,0.64,1.4,,,,,24.2,75.6,,,,,,,,,26.0,78.8,25.3,77.6,,,,,,,41.3,no change,1.0,0.06,11.81,,,,,,,,,,,,,,13.2,55.7,Database 2
53440,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,-1.0,,no change,,more,,0.8,20.0,29.14,0.99,1.2,,,,,24.3,75.7,,,,,,,,,26.4,79.5,25.7,78.2,,,,,,,47.3,no change,0.0,0.04,7.87,,,,,,,,,,,,,,13.2,55.7,Database 2
53441,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,1.3,38.0,31.2,0.58,2.0,,,,,24.7,76.4,,,,,,,,,26.5,79.7,25.9,78.6,,,,,,,49.3,no change,0.0,0.04,7.87,,,,,,,,,,,,,,13.2,55.7,Database 2
53442,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csb,Warm-summer Mediterranean,Porto,Portugal,Others,Mixed Mode,Unknown,Mechanical Heating,,Male,0.0,,no change,,no change,,1.2,35.0,31.79,0.89,1.6,,,,,25.2,77.4,,,,,,,,,26.9,80.4,26.1,79.0,,,,,,,48.5,no change,0.0,0.12,23.62,,,,,,,,,,,,,,13.2,55.7,Database 2
