,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
10,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,-0.5,1.0,no change,1.0,no change,5.0,,,,0.27,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,175.0,,,,,,,25.0,77.0,Database 2
11,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,1.0,1.0,no change,1.0,more,5.0,,,,0.25,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,160.0,,,,,,,25.0,77.0,Database 2
12,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,0.5,1.0,no change,1.0,no change,4.0,,,,0.52,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,160.0,,,,,,,25.0,77.0,Database 2
13,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,0.0,1.0,no change,1.0,no change,5.0,,,,0.24,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,164.0,,,,,,,25.0,77.0,Database 2
14,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,-2.5,1.0,cooler,1.0,no change,4.0,,,,0.27,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,160.0,,,,,,,25.0,77.0,Database 2
15,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,-2.0,1.0,no change,1.0,no change,5.0,,,,0.41,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,154.0,,,,,,,25.0,77.0,Database 2
16,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Male,-2.0,1.0,no change,1.0,no change,4.0,,,,0.25,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,155.0,,,,,,,25.0,77.0,Database 2
17,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Male,-0.5,1.0,warmer,0.0,more,4.0,,,,0.34,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,162.0,,,,,,,25.0,77.0,Database 2
18,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,-2.0,1.0,no change,1.0,less,3.0,,,,0.25,,,,,,24.2,75.6,24.2,75.6,,,,,,,,,24.0,75.2,24.0,75.2,,,,,50.2,,,0.06,11.81,,,,,,,164.0,,,,,,,25.0,77.0,Database 2
19,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,15.0,Female,-2.0,0.0,cooler,1.0,no change,3.0,,,,0.43,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,150.0,,,,,,,25.0,77.0,Database 2
20,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,0.0,1.0,warmer,1.0,more,5.0,,,,0.3,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,161.0,,,,,,,25.0,77.0,Database 2
21,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,0.5,1.0,no change,1.0,more,4.0,,,,0.41,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,153.0,,,,,,,25.0,77.0,Database 2
22,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,-1.0,1.0,no change,1.0,no change,5.0,,,,0.25,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,155.0,,,,,,,25.0,77.0,Database 2
23,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,0.0,1.0,no change,1.0,no change,4.0,,,,0.64,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,161.0,,,,,,,25.0,77.0,Database 2
24,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,0.0,1.0,no change,1.0,no change,5.0,,,,0.66,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,168.0,,,,,,,25.0,77.0,Database 2
25,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Male,-1.0,1.0,no change,1.0,no change,5.0,,,,0.25,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,185.0,,,,,,,25.0,77.0,Database 2
26,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,13.0,Male,-1.5,1.0,cooler,1.0,no change,2.0,,,,0.27,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,165.0,,,,,,,25.0,77.0,Database 2
27,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Male,-0.5,1.0,no change,1.0,no change,4.0,,,,0.25,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,170.0,,,,,,,25.0,77.0,Database 2
28,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,51.0,Male,0.5,1.0,no change,0.0,more,5.0,,,,0.34,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,169.0,,,,,,,25.0,77.0,Database 2
29,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,13.0,Female,-0.2,1.0,no change,1.0,no change,5.0,,,,0.41,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,164.0,,,,,,,25.0,77.0,Database 2
30,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Summer,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Air Conditioned,,,14.0,Female,-1.0,1.0,cooler,1.0,no change,5.0,,,,0.34,,,,,,23.6,74.4,23.6,74.4,,,,,,,,,24.4,75.8,24.4,75.8,,,,,51.5,,,0.1,19.69,,,,,,,151.0,,,,,,,25.0,77.0,Database 2
31,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-1.0,1.0,no change,1.0,no change,3.0,,,,0.49,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,,,,,,,,,155.0,,,,,,,18.0,64.4,Database 2
32,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-2.0,1.0,no change,1.0,more,5.0,,,,0.45,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,167.0,,,,,,,18.0,64.4,Database 2
33,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-3.0,0.0,warmer,1.0,no change,3.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,165.0,,,,,,,18.0,64.4,Database 2
34,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-1.0,1.0,no change,1.0,no change,3.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,158.0,,,,,,,18.0,64.4,Database 2
35,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-0.5,1.0,cooler,0.0,more,1.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,164.0,,,,,,,18.0,64.4,Database 2
36,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,-1.0,1.0,cooler,0.0,more,4.0,,,,,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,135.0,,,,,,,18.0,64.4,Database 2
37,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,1.5,1.0,no change,1.0,no change,4.0,,,,0.33,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,162.0,,,,,,,18.0,64.4,Database 2
38,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,1.5,0.0,cooler,0.0,more,4.0,,,,0.24,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,130.0,,,,,,,18.0,64.4,Database 2
39,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,13.0,Male,-1.0,1.0,cooler,0.0,more,1.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,168.0,,,,,,,18.0,64.4,Database 2
40,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,0.5,0.0,cooler,0.0,more,3.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,173.0,,,,,,,18.0,64.4,Database 2
41,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,13.0,Male,-2.5,1.0,warmer,1.0,no change,2.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,165.0,,,,,,,18.0,64.4,Database 2
42,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,-1.0,0.0,cooler,1.0,no change,3.0,,,,0.56,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,164.0,,,,,,,18.0,64.4,Database 2
43,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,-2.0,1.0,no change,1.0,no change,4.0,,,,0.24,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,164.0,,,,,,,18.0,64.4,Database 2
44,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,-2.0,1.0,no change,1.0,no change,3.0,,,,0.69,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,151.0,,,,,,,18.0,64.4,Database 2
45,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,-1.0,1.0,no change,1.0,no change,3.0,,,,0.46,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,160.0,,,,,,,18.0,64.4,Database 2
46,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,-1.5,1.0,warmer,1.0,less,4.0,,,,0.39,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,161.0,,,,,,,18.0,64.4,Database 2
47,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,2.5,0.0,cooler,0.0,less,3.0,,,,0.52,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,156.0,,,,,,,18.0,64.4,Database 2
48,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Male,2.5,1.0,cooler,0.0,more,2.0,,,,0.34,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,170.0,,,,,,,18.0,64.4,Database 2
49,"Kwok, Alison G., and Chungyoon Chun. ""Thermal comfort in Japanese schools.""ÊSolar EnergyÊ74.3 (2003): 245-252.",Kwok Alison,2000.0,Autumn,Cfa,Humid subtropical,Tokyo,Japan,Classroom,Naturally Ventilated,,,14.0,Female,1.5,0.0,cooler,0.0,more,3.0,,,,0.42,,,,,,26.9,80.5,26.9,80.5,,,,,,,,,27.1,80.8,27.1,80.8,,,,,72.8,,,0.27,53.15,,,,,,,159.0,,,,,,,18.0,64.4,Database 2
