City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Wollongong,Australia,80,2,0.07,23.8,24.8,55.5,22.7,0.3,1,1
Wollongong,Australia,90,2,0.06,24.5,25.3,54.1,22.7,0.5,1,-1
Wollongong,Australia,55,2,0.51,27,26.7,50.9,22.7,0.53,1.2,1
Wollongong,Australia,55,2,0.49,27.2,27.6,49.6,22.7,0.35,1.2,1
Wollongong,Australia,55,2,0.52,27.2,27.7,49.4,22.7,0.32,1.2,1
Wollongong,Australia,45,2,0.21,26,26.3,54.4,22.7,0.47,1.6,1
Wollongong,Australia,90,2,0.07,25.5,25.9,55.1,22.7,0.33,1,0
Wollongong,Australia,55,1,0.23,27.1,27.2,62.9,22.7,0.36,1,2
Wollongong,Australia,55,2,0.27,23.4,24.6,58.1,22.7,0.47,2,1
Wollongong,Australia,55,2,0.68,27.6,27.2,64.6,22.7,0.52,1,2
Wollongong,Australia,80,1,0.19,27.2,27.7,63.2,22.7,0.67,1,2
Wollongong,Australia,90,1,0.2,25,25.8,63.3,22.7,0.71,1,0
Wollongong,Australia,55,2,0.27,24.9,25.8,62.7,22.7,0.57,1,0
Wollongong,Australia,90,2,0.26,25.1,25.7,62.9,22.7,0.35,1,0
Wollongong,Australia,70,2,0.15,25,25.7,62.7,22.7,0.55,1,0
Wollongong,Australia,80,2,0.51,27,26.6,60,22.7,0.55,1,2
Wollongong,Australia,90,1,0.51,27,26.6,60,22.7,0.57,1,0
Wollongong,Australia,80,1,0.79,27.4,27,59,22.7,1.54,0.8,0
Wollongong,Australia,45,2,0.49,26.3,27,60.7,22.7,0.49,1.8,1
Wollongong,Australia,55,2,0.15,26.8,26.3,60.5,22.7,0.47,1.8,2
Wollongong,Australia,55,2,0.23,26.9,27.3,56.3,22.7,0.47,1.8,2
Wollongong,Australia,70,2,0.13,23.6,24.9,43.6,22.8,0.49,1,0
Wollongong,Australia,80,2,0.13,23.6,24.9,43.6,22.8,0.35,1,0
Wollongong,Australia,90,2,0.13,23.6,24.9,43.6,22.8,0.74,1,0
Wollongong,Australia,80,1,0.17,23.7,24.9,43.8,22.8,0.76,1,0
Wollongong,Australia,55,2,0.25,24.5,25.1,40.1,22.8,0.23,1,-2
Wollongong,Australia,80,1,0.23,21.7,24.3,48,22.8,0.68,1,0
Wollongong,Australia,55,2,0.12,20.3,22.7,52.4,22.8,0.38,1,-1
Wollongong,Australia,34,2,0.22,20.4,21.3,56.4,22.8,0.55,1,0
Wollongong,Australia,55,2,0.15,20.6,21.1,57.2,22.8,0.58,1.2,-1
Wollongong,Australia,80,1,0.21,25.6,26.1,39,22.8,0.55,1,1
Wollongong,Australia,70,2,0.2,25.7,26.5,38.1,22.8,0.55,1,0
Wollongong,Australia,80,1,0.2,25.8,26.4,38,22.8,0.61,1,0
Wollongong,Australia,55,1,0.22,25.2,26.7,37.1,22.8,0.3,1,1
Wollongong,Australia,34,2,0.09,26.7,26.6,32.8,22.8,0.47,1,2
Wollongong,Australia,70,2,0.72,28.8,27.9,26.9,22.8,0.3,1,0
Wollongong,Australia,55,2,0.24,27.4,27.8,37.4,22.8,0.3,1,1
Wollongong,Australia,25,2,0.34,27.9,27.9,35.9,22.8,0.41,2,2
Wollongong,Australia,90,2,0.38,26.9,28,36.9,22.8,0.62,1,0
Wollongong,Australia,31,2,0.34,27,28,37.7,22.8,0.58,1,0
Wollongong,Australia,70,1,0.33,27.1,27.5,39.1,22.8,0.32,1,1
Wollongong,Australia,90,1,0.41,27.8,28.8,37.1,22.8,0.57,1,1
Wollongong,Australia,95,2,0.15,27.1,27.8,35.9,22.8,0.57,1,0
Wollongong,Australia,80,2,0.18,28.1,27.2,31.1,22.8,0.55,1,0
Wollongong,Australia,80,2,0.13,26.7,27.4,37.2,22.8,0.37,1.2,0
Wollongong,Australia,55,1,0.61,27.8,28.5,59.3,23.1,0.4,1,2
Wollongong,Australia,55,2,0.51,27.3,29.4,60.3,23.1,0.57,1,2
Wollongong,Australia,55,2,0.14,27.3,27.8,62.5,23.1,0.47,2,2
Wollongong,Australia,55,2,0.14,27.2,27.7,62.6,23.1,0.42,1.2,2
Wollongong,Australia,90,1,0.24,27.3,28.1,63.8,23.1,0.48,1,2
Wollongong,Australia,25,2,0.39,27.3,27.7,62.3,23.1,0.47,1.2,2
Wollongong,Australia,80,2,0.87,27.4,28.4,58.7,23.1,1.36,0.8,0
Wollongong,Australia,55,2,0.68,27.7,27.9,60.6,23.1,0.57,1.2,2
Wollongong,Australia,80,2,0.45,27.7,27.6,59,23.1,0.25,1,2
Wollongong,Australia,31,2,0.3,27.3,28.5,57.4,23.1,0.47,1.4,2
Wollongong,Australia,70,1,0.35,26.8,27.9,59.2,23.1,0.52,1,1
Wollongong,Australia,31,2,0.09,26.6,26.9,62.7,23.1,0.55,2,2
Wollongong,Australia,70,1,0.18,27.4,27.9,41.1,23,0.38,1,1
Wollongong,Australia,31,1,0.2,27.7,27.6,41.3,23,1.58,0.8,0
Wollongong,Australia,80,2,0.17,29.7,29.1,40.5,23,0.45,1.2,0
Wollongong,Australia,70,2,0.17,29.7,29.1,40.5,23,0.4,1.2,0
Wollongong,Australia,90,1,0.17,29.7,29.1,40.5,23,0.24,0.8,0
Wollongong,Australia,80,1,0.2,25.6,27.6,43.5,23,0.32,1,0
Wollongong,Australia,25,1,0.1,25.7,26.4,40.5,23,0.62,1.2,1
Wollongong,Australia,35,2,0.14,26.1,27.6,39.2,23,0.52,1,2
Wollongong,Australia,70,1,0.28,30,27.8,40.3,23,0.34,1,0
Wollongong,Australia,70,1,0.45,30.2,29.4,36,23,0.32,1,2
Wollongong,Australia,31,2,0.18,28.5,29.6,33.3,23,0.3,2,2
Wollongong,Australia,70,1,0.58,34.2,25.3,25.8,23,0.38,1,2
Wollongong,Australia,55,1,0.24,30.2,31.5,32,23,0.37,1,2
Wollongong,Australia,55,2,0.13,26.5,28,40.1,23,0.52,1,0
Wollongong,Australia,80,1,0.68,31,29.3,41.3,23,0.61,1,2
Wollongong,Australia,90,2,0.26,26.8,27.5,44.1,23,0.49,1,0
Wollongong,Australia,35,2,0.46,26.2,27.9,46.3,23,0.5,1,0
Wollongong,Australia,90,2,0.46,26.4,27.7,46.8,23,2.38,1,0
Wollongong,Australia,55,2,0.18,26.1,27.6,49.5,23,0.42,1.6,2
Wollongong,Australia,31,2,0.14,26.2,27.5,48.6,23,0.54,1,2
Wollongong,Australia,31,1,0.16,26.2,28.3,47.8,23,0.57,1,2
Wollongong,Australia,70,1,0.16,26.3,27.8,48,23,0.4,1,0
Wollongong,Australia,55,2,0.2,25.4,26.1,52.8,23.1,0.45,1.9,1
Wollongong,Australia,55,2,0.14,23.8,25.9,47.9,23.1,0.47,1.6,2
Wollongong,Australia,55,1,0.1,25.2,26.1,53.9,23.1,0.36,1,0
Wollongong,Australia,70,2,0.2,27.6,27.6,63.3,23.1,0.52,1,1
Wollongong,Australia,80,2,0.05,22.9,23.5,64.6,24.3,0.54,1,0
Wollongong,Australia,80,2,0.58,24.7,25,63.3,24.3,0.39,1,0
Wollongong,Australia,90,2,0.1,23.5,24.2,59.7,24.3,2.35,1,0
Wollongong,Australia,55,2,0.08,23.4,24.2,59.4,24.3,0.3,1,1
Wollongong,Australia,90,2,0.22,24.6,24.2,60.9,24.3,0.49,1,0
Wollongong,Australia,25,2,0.14,23.2,24.5,57.8,24.3,0.59,1,1
Wollongong,Australia,90,2,0.11,24.6,24.8,57.8,24.3,0.67,1,0
Wollongong,Australia,90,2,0.11,24.6,24.8,57.8,24.3,0.6,1,0
Wollongong,Australia,70,2,0.11,24.6,24.8,57.8,24.3,0.45,1,0
Wollongong,Australia,95,2,0.33,25.2,24.3,58.1,24.3,2.22,0.8,1
Wollongong,Australia,90,2,0.17,22.6,24.4,51.2,24.3,0.96,1,0
Wollongong,Australia,90,2,0.17,22.6,24.1,51.5,24.3,0.73,1,0
Wollongong,Australia,80,2,0.18,22.7,23.9,51.8,24.3,0.35,1,0
Wollongong,Australia,80,2,0.17,22.7,23.6,52,24.3,0.64,1,0
Wollongong,Australia,55,2,0.14,22.8,24.1,51.9,24.3,0.49,1.6,0
Wollongong,Australia,80,1,0.66,26.4,24.3,56.5,24.3,0.58,1,0
Wollongong,Australia,55,1,0.15,22.5,23.5,49.3,24.3,0.36,1,0
Wollongong,Australia,55,2,0.12,22.6,23.4,49.4,24.3,0.32,1,0
Wollongong,Australia,80,2,0.12,22.6,23.4,49.4,24.3,0.59,1,-1
Wollongong,Australia,90,2,0.13,23.5,24.2,65.3,24.3,1.31,0.8,1
Wollongong,Australia,90,2,0.15,25.8,24.9,67.7,24.3,0.38,1,0
Wollongong,Australia,90,2,0.08,24.9,25.5,61.8,24.3,0.6,1,0
Wollongong,Australia,80,2,0.14,22.2,24.9,51.7,24.3,0.39,1,0
Wollongong,Australia,95,1,0.06,25.5,25.3,66.3,24.3,0.59,1,1
Wollongong,Australia,70,1,0.11,24.5,26,61.6,24.3,0.69,1.2,0
Wollongong,Australia,31,2,0.1,25.6,25.6,64.7,24.3,0.57,1,0
Wollongong,Australia,90,2,0.06,26.5,26.7,65,24.3,0.46,1,0
Wollongong,Australia,80,2,0.07,26.5,26.8,64.9,24.3,0.49,1,2
Wollongong,Australia,90,2,0.24,27.1,27.2,65,24.3,0.34,1,2
Wollongong,Australia,31,2,0.14,26,26.9,57.3,24.3,0.59,1.5,1
Wollongong,Australia,35,2,0.08,22.7,22.8,68.8,23.8,0.45,1.6,0
Wollongong,Australia,31,2,0.12,21.1,23.2,65.1,23.8,0.45,1,-1
Wollongong,Australia,90,2,0.11,21.2,22.7,63.9,23.8,0.57,1,0
Wollongong,Australia,90,1,0.07,22.9,23.2,68.9,23.8,0.91,1,0
Wollongong,Australia,80,1,0.07,23.1,23.7,62.8,23.8,0.83,1,0
Wollongong,Australia,55,1,0.07,23.1,23.7,62.3,23.8,0.37,1,2
Wollongong,Australia,80,2,0.08,23.1,23.8,60.6,23.8,0.67,1,0
Wollongong,Australia,55,2,0.08,23.1,23.8,60,23.8,0.3,1,1
Wollongong,Australia,35,2,0.08,23.1,23.7,59.6,23.8,0.56,1.4,1
Wollongong,Australia,80,2,0.05,23.9,24.4,67.8,23.8,0.77,1,0
Wollongong,Australia,70,1,0.1,24,24.7,67.1,23.8,0.4,1,0
Wollongong,Australia,80,1,0.1,23.9,24.9,66.4,23.8,0.74,1,0
Wollongong,Australia,80,1,0.09,23.8,24.9,65.4,23.8,0.36,1,0
Wollongong,Australia,90,2,0.08,23.8,24.8,65.3,23.8,0.5,1,0
Wollongong,Australia,80,1,0.26,23.2,24.7,63.6,23.8,0.53,1,0
Wollongong,Australia,80,2,0.07,23.9,24.4,65.1,23.8,0.57,1,1
Wollongong,Australia,80,2,0.07,24.6,25.1,61.9,23.8,2.33,1,0
Wollongong,Australia,70,2,0.06,24.8,25,58.7,23.8,1.29,1,0
Wollongong,Australia,90,2,0.07,24.8,25,58.5,23.8,1.48,0.8,0
Wollongong,Australia,31,2,0.12,22.8,25,57.6,23.8,0.59,1.7,0
Wollongong,Australia,80,2,0.11,24.8,24.3,61.8,23.8,0.53,1,0
Wollongong,Australia,31,2,0.07,24.6,25.1,56.4,23.8,0.78,1,0
Wollongong,Australia,31,1,0.06,24.6,25.1,56,23.8,0.91,1,1
Wollongong,Australia,31,2,0.06,24.6,25.2,56,23.8,0.59,1,1
Wollongong,Australia,55,2,0.1,24.9,25.4,56.4,23.8,0.49,2,2
Wollongong,Australia,55,2,0.07,25,25.4,56.8,23.8,0.79,0.9,1
Wollongong,Australia,31,2,0.07,25,25.4,56.8,23.8,0.88,0.9,0
Wollongong,Australia,31,2,0.14,21.8,23.7,46.1,23.8,0.59,1,1
Wollongong,Australia,31,2,0.14,21.8,23.7,46.1,23.8,0.53,1,0
Wollongong,Australia,80,1,0.08,21.6,22.9,53.7,23.5,1.01,1,0
Wollongong,Australia,90,2,0.16,22.3,23.4,55.3,23.5,0.5,1,0
Wollongong,Australia,90,2,0.16,22.4,23.4,55.3,23.5,0.57,1,0
Wollongong,Australia,90,2,0.17,22.4,23.5,55.2,23.5,0.69,1,0
Wollongong,Australia,80,2,0.08,22.2,22.8,54.3,23.5,1.74,0.8,0
Wollongong,Australia,90,2,0.08,22.1,22.8,54.2,23.5,2.55,1,0
Wollongong,Australia,80,1,0.06,21.8,22.5,54.8,23.5,0.69,1,0
Wollongong,Australia,80,2,0.09,22.3,23.5,53.3,23.5,0.55,1,0
Wollongong,Australia,80,2,0.09,22.2,23.6,52.6,23.5,0.35,1,0
Wollongong,Australia,90,2,0.11,22.2,23.6,52.9,23.5,0.83,1,-1
Wollongong,Australia,70,1,0.06,22.4,23,55.1,23.5,0.36,1,0
Wollongong,Australia,70,2,0.1,22.4,23.2,54.7,23.5,0.57,1,0
Wollongong,Australia,80,1,0.13,21.7,23.3,53.4,23.5,0.81,1,0
Wollongong,Australia,90,2,0.14,22.3,22.7,56.5,23.5,1.92,0.8,0
Wollongong,Australia,35,2,0.14,21.9,22.7,55.8,23.5,0.3,2,1
Wollongong,Australia,90,2,0.07,22.2,22.5,56.7,23.5,0.55,1,0
Wollongong,Australia,80,2,0.08,23,23.3,53.2,23.5,0.5,1,0
Wollongong,Australia,70,2,0.1,22.3,23.2,45.5,23.5,0.48,1,0
Wollongong,Australia,31,2,0.08,22.4,23.3,45.8,23.5,1.92,0.8,0
Wollongong,Australia,31,2,0.06,22.6,23.4,46.2,23.5,0.28,1.6,0
Wollongong,Australia,80,2,0.1,22.2,23.3,48.9,23.5,1.95,0.8,0
Wollongong,Australia,90,2,0.34,24,23.6,52.1,23.5,0.6,1,0
Wollongong,Australia,90,2,0.2,25,23.9,51.5,23.5,0.79,1,0
Wollongong,Australia,35,1,0.15,24.5,24.9,48.2,23.5,0.59,1,1
Wollongong,Australia,80,1,0.12,22.2,23.7,44.5,23.5,0.4,1,0
Wollongong,Australia,80,2,0.13,21.9,23.5,55.3,23.5,0.55,1,0
Wollongong,Australia,80,1,0.11,21.8,23.4,55.4,23.5,0.49,1.2,0
Wollongong,Australia,90,1,0.13,22.2,22.9,54.9,23.5,0.79,1,0
Wollongong,Australia,90,2,0.22,21,23.1,54.3,23.5,1.7,0.9,0
Wollongong,Australia,55,2,0.11,22,22.6,56.8,23.5,0.26,1.2,0
Wollongong,Australia,80,2,0.41,24.9,22.5,56.5,23.5,1.87,0.8,0
Wollongong,Australia,55,2,0.17,21.6,24.4,46.9,23.5,0.49,1.6,1
Wollongong,Australia,80,2,0.36,27,27.5,58,23.8,0.6,0.9,2
Wollongong,Australia,90,2,0.1,24.3,25.5,48.9,23.8,0.57,1.2,0
Wollongong,Australia,90,1,0.1,24.4,24.7,60.5,23.8,1.5,0.8,0
Wollongong,Australia,80,1,0.07,24.7,24.8,61.4,23.8,1.26,0.8,0
Wollongong,Australia,55,2,0.08,24.9,25.3,57.5,23.8,0.45,1,1
Wollongong,Australia,90,1,0.08,25.6,25.6,58,23.8,0.75,1,1
Wollongong,Australia,95,1,0.3,22.6,24.7,55.8,23.8,0.75,1,0
Wollongong,Australia,70,1,0.25,27.9,26.8,61.6,23.8,0.65,1,2
Wollongong,Australia,90,2,0.07,28.2,28.3,58.5,23.8,0.46,1,2
Wollongong,Australia,90,1,0.35,29.2,28.7,57.1,23.8,0.63,1,2
Wollongong,Australia,80,2,0.1,23.2,25.2,41.6,23.8,1.41,0.8,0
Wollongong,Australia,80,1,0.07,28.7,28.7,64.1,23.8,0.29,1,0
Wollongong,Australia,90,2,0.34,29,29.2,59,23.8,0.41,0.8,0
Wollongong,Australia,31,2,0.34,28.9,29.1,59.1,23.8,0.25,1.2,2
Wollongong,Australia,70,2,0.33,28,28.6,59.9,23.8,0.43,1,0
Wollongong,Australia,80,1,0.51,29,28.7,55.6,23.8,0.53,1,2
Wollongong,Australia,90,2,0.3,27.8,28.9,66.5,23.8,0.35,1,2
Wollongong,Australia,80,2,0.07,28.8,28.9,55.8,23.8,0.55,0.8,2
Wollongong,Australia,90,2,0.07,29.4,30.3,52.8,23.8,0.71,1,0
Wollongong,Australia,80,2,0.25,30.2,30.1,54.7,23.8,0.54,1,1
Wollongong,Australia,70,1,0.07,27.4,28.2,49.7,23.8,0.87,1,1
Wollongong,Australia,90,2,0.17,26.8,26.9,55,23.8,0.49,1,0
Wollongong,Australia,70,2,0.29,27.3,27.5,51.3,23.8,0.74,1,0
Wollongong,Australia,70,1,0.42,21.8,25.3,52.5,24.5,0.4,1,0
Wollongong,Australia,90,1,0.39,21.8,25.1,52.7,24.5,0.6,1,0
Wollongong,Australia,31,2,0.06,27.5,27.9,64.7,24.5,0.49,2,2
Wollongong,Australia,55,1,0.05,27.6,28,64.1,24.5,0.42,1.2,2
Wollongong,Australia,80,1,0.27,27.8,28.2,65,24.5,1.45,0.8,0
Goulburn,Australia,31,2,0.06,21.2,21.5,52.9,21.4,0.49,1.2,-2
Goulburn,Australia,80,1,0.06,21.7,22.5,55.6,21.4,0.34,1,0
Goulburn,Australia,90,2,0.09,22.2,22.8,52.6,21.4,0.87,1,0
Goulburn,Australia,90,1,0.05,22,22.7,53.5,21.4,1.08,1,0
Goulburn,Australia,95,1,0.05,21.9,22.4,54.3,21.4,1.13,1,0
Goulburn,Australia,80,1,0.05,22.3,22.4,53.1,21.4,0.63,1,1
Goulburn,Australia,80,1,0.07,22.3,22.4,53.1,21.4,0.54,1,0
Goulburn,Australia,80,2,0.07,22.3,22.4,53.1,21.4,0.48,1,0
Goulburn,Australia,80,2,0.07,22.3,22.4,53.1,21.4,0.53,1,1
Goulburn,Australia,90,2,0.06,21.6,22.2,47.1,21.4,0.5,1,0
Goulburn,Australia,90,1,0.07,21.8,22.1,47.4,21.4,1.79,0.8,0
Goulburn,Australia,90,2,0.07,21.7,22.2,46.1,21.4,0.54,1.1,0
Goulburn,Australia,55,2,0.07,22.1,22.7,46.2,21.4,0.45,1,0
Goulburn,Australia,70,2,0.06,22.1,22.7,46.1,21.4,0.5,1,0
Goulburn,Australia,70,2,0.09,21.8,22.9,51.1,21.4,0.69,1,0
Goulburn,Australia,70,2,0.09,21.5,22.7,50.3,21.4,0.65,1,0
Goulburn,Australia,70,1,0.06,21.9,22.5,50.4,21.4,0.53,1.2,0
Goulburn,Australia,80,2,0.06,21.9,21.9,52.1,21.4,0.71,1,0
Goulburn,Australia,90,1,0.06,21.2,21.6,46.6,21.4,0.92,1.9,0
Goulburn,Australia,90,2,0.1,21.4,21.6,50.2,21.4,2.42,0.8,0
Goulburn,Australia,90,2,0.07,22.1,22.3,48.5,21.4,0.67,1,0
Goulburn,Australia,80,1,0.05,21.7,21.9,47,21.4,0.61,1,0
Goulburn,Australia,80,2,0.07,20.8,21.8,45.7,21.4,0.94,1.9,0
Goulburn,Australia,90,1,0.05,22.3,21.8,50.9,21.4,1.11,1,0
Goulburn,Australia,90,1,0.1,21.1,21.3,48.2,21.4,0.57,1,0
Goulburn,Australia,70,2,0.05,21.7,21.6,48.7,21.4,1.75,0.8,0
Goulburn,Australia,90,1,0.05,21.8,22,47,21.4,0.94,1.2,-1
Goulburn,Australia,80,2,0.06,21.9,22.1,47.7,21.4,0.96,1,0
Goulburn,Australia,90,1,0.25,22.6,23.8,45.3,21.4,0.66,1,0
Goulburn,Australia,55,2,0.11,20.4,21.4,56.3,20.9,0.65,1.3,0
Goulburn,Australia,35,2,0.09,20.5,21.4,56,20.9,0.49,1.5,0
Goulburn,Australia,80,2,0.05,21.3,22,54.3,20.9,2.16,0.8,0
Goulburn,Australia,95,1,0.1,20.1,22.2,49.1,20.9,0.82,1,0
Goulburn,Australia,55,1,0.07,21.4,22,53.9,20.9,0.3,1,0
Goulburn,Australia,80,1,0.06,21,22.2,50.2,20.9,0.99,1,0
Goulburn,Australia,70,2,0.07,22.1,22.2,55.5,20.9,0.94,1,0
Goulburn,Australia,31,2,0.11,22.5,23,53.6,20.9,1.29,1,0
Goulburn,Australia,55,2,0.08,22.9,23.6,52.4,20.9,0.3,1.2,0
Goulburn,Australia,55,1,0.07,22.7,23.2,52.1,20.9,0.62,1,0
Goulburn,Australia,90,2,0.05,21.5,21.7,54.1,20.9,1.74,0.8,0
Goulburn,Australia,90,2,0.07,21.8,22.5,50.9,20.9,0.94,1,0
Goulburn,Australia,80,2,0.05,21.9,22.3,52.1,20.9,0.6,1,0
Goulburn,Australia,55,2,0.14,22.4,22.6,53.4,20.9,0.3,1.9,0
Goulburn,Australia,31,2,0.1,23.2,23.5,51,20.9,0.6,1,0
Goulburn,Australia,55,2,0.12,23.6,23.8,51,20.9,0.49,1.6,2
Goulburn,Australia,70,1,0.11,23.2,23.7,53.1,20.9,0.63,1.6,0
Goulburn,Australia,31,2,0.16,23.9,23.9,50.8,20.9,0.59,1,1
Goulburn,Australia,31,2,0.3,23.4,24.7,50.7,20.9,0.59,1,2
Goulburn,Australia,55,1,0.1,21.7,23.1,54.5,20.9,0.59,1,0
Wollongong,Australia,55,2,0.08,17.1,18.8,39.6,17.6,0.44,1,-1
Wollongong,Australia,55,1,0.09,20.3,20.6,37.9,17.6,0.63,1.2,0
Wollongong,Australia,55,2,0.09,20.4,20.9,36.9,17.6,0.76,1.2,-1
Wollongong,Australia,31,1,0.21,21.3,21.4,33.5,17.6,0.85,1,0
Wollongong,Australia,80,2,0.06,21.4,22,36.4,17.6,1.73,0.8,-1
Wollongong,Australia,90,2,0.17,21.4,22.5,33.2,17.6,0.94,1,0
Wollongong,Australia,90,2,0.07,21.3,22.1,35.8,17.6,0.99,1,0
Wollongong,Australia,90,2,0.08,21.3,22.1,35.7,17.6,2.29,0.8,0
Wollongong,Australia,80,2,0.06,21.4,21.8,36.4,17.6,0.32,0.8,0
Wollongong,Australia,80,1,0.07,21.6,22.1,31.9,17.6,0.66,1,-2
Wollongong,Australia,31,1,0.09,20.4,21.3,34.3,17.6,1.11,1,0
Wollongong,Australia,90,1,0.07,20.7,20.9,36.2,17.6,1.97,0.8,0
Wollongong,Australia,55,2,0.09,20.4,21,36.1,17.6,0.49,2,0
Wollongong,Australia,90,1,0.14,20.2,20.6,33.9,17.6,0.82,1,0
Wollongong,Australia,90,2,0.06,21,20.7,37.1,17.6,1.84,0.8,-2
Wollongong,Australia,80,1,0.06,21.3,21.5,35.1,17.6,1.08,1,0
Wollongong,Australia,31,2,0.09,21.7,21.9,31.6,17.6,0.49,1.9,0
Wollongong,Australia,55,2,0.08,20.3,21.2,31,17.6,0.49,2,0
Wollongong,Australia,25,2,0.08,19.2,20,33.9,17.6,0.87,1.6,-1
Wollongong,Australia,80,1,0.06,20.5,20.8,36.7,17.6,0.96,1,-2
Wollongong,Australia,55,2,0.07,20.5,20.8,36.8,17.6,0.69,1.2,0
Wollongong,Australia,25,2,0.07,20.6,21.1,36.2,17.6,0.5,1.2,-2
Wollongong,Australia,35,2,0.07,20.6,21,36.5,17.6,0.84,1.2,0
Wollongong,Australia,35,2,0.11,20,20.5,31,17.6,0.83,1.2,-1
Wollongong,Australia,25,2,0.11,20.8,20.8,32.4,17.6,0.69,1.2,-2
Wollongong,Australia,25,2,0.08,21,20.8,32.3,17.6,0.59,1.2,0
Wollongong,Australia,80,1,0.06,21.4,21.5,33.1,17.6,2.33,0.8,0
Wollongong,Australia,35,2,0.06,21,21,44,15.7,0.53,1.6,0
Wollongong,Australia,55,2,0.1,21.4,22.4,35.3,15.7,0.71,1.2,1
Wollongong,Australia,55,2,0.34,22.2,22.2,34.9,15.7,0.59,1.1,0
Wollongong,Australia,35,1,0.12,18.2,20.3,38.7,15.7,0.73,1,-1
Wollongong,Australia,80,1,0.05,21.1,20.9,41.8,15.7,1.16,1,1
Wollongong,Australia,90,2,0.08,21.4,21.4,40.9,15.7,0.73,1,0
Wollongong,Australia,80,1,0.05,21.7,22.2,38.7,15.7,0.92,1,0
Wollongong,Australia,90,1,0.09,22.1,22.7,39,15.7,1.04,1,0
Wollongong,Australia,35,2,0.09,22.3,23,38.9,15.7,0.59,1.2,0
Wollongong,Australia,90,2,0.07,21.5,22.2,41.6,15.7,0.97,1,0
Wollongong,Australia,55,2,0.05,21.4,22,41.2,15.7,0.77,1,1
Wollongong,Australia,90,1,0.05,21.4,21.9,41.6,15.7,1.06,1,0
Wollongong,Australia,55,2,0.07,21.8,22.5,39,15.7,0.96,1,0
Wollongong,Australia,55,2,0.07,21.9,22.5,38.7,15.7,0.73,1.2,1
Wollongong,Australia,90,2,0.05,21.2,22.4,38.1,15.7,1.01,1,0
Wollongong,Australia,70,1,0.07,22.2,22.8,38.9,15.7,0.64,1,1
Wollongong,Australia,95,2,0.06,22.2,22.8,39.1,15.7,0.94,1,0
Wollongong,Australia,95,2,0.08,20.1,20.3,42.9,16,1.04,1,0
Wollongong,Australia,95,2,0.05,20.8,21.2,39.9,16,1.14,1.2,0
Wollongong,Australia,80,2,0.06,21.3,22,36.8,16,0.35,1,0
Wollongong,Australia,55,1,0.06,21.4,22,36.9,16,0.62,1,-1
Wollongong,Australia,90,1,0.07,21,22.2,37.1,16,1.08,1,1
Wollongong,Australia,55,2,0.07,21,21.3,37.2,16,0.61,0.9,-1
Wollongong,Australia,80,1,0.08,20.4,21.2,38.5,16,2.26,0.8,0
Wollongong,Australia,35,2,0.11,20.8,21.2,38.9,16,0.53,2,0
Wollongong,Australia,90,1,0.07,21.8,21.4,40.3,16,1.09,1,0
Wollongong,Australia,31,1,0.05,18.8,19.2,51.5,13.3,2.28,0.8,0
Wollongong,Australia,90,1,0.05,19.4,20.2,48.3,13.3,0.78,1,0
Wollongong,Australia,90,1,0.06,19.2,20.2,50.2,13.3,2.23,0.8,-1
Wollongong,Australia,31,1,0.05,20.1,20.3,49.3,13.3,2.28,0.8,0
Wollongong,Australia,55,2,0.05,20.6,21.1,41.9,13.3,0.84,0.9,-2
Wollongong,Australia,80,2,0.05,20.1,20.7,43.1,13.3,0.89,1,0
Wollongong,Australia,90,2,0.05,20.4,20.3,42.7,13.3,1.99,0.8,0
Wollongong,Australia,31,2,0.05,20.5,20.6,42.6,13.3,0.84,1,0
Wollongong,Australia,90,2,0.08,21.7,21,43.7,13.3,0.89,1,-1
Wollongong,Australia,70,2,0.09,20.6,21.3,42.1,13.3,0.83,1,0
Wollongong,Australia,55,2,0.06,21.3,20.9,42.8,13.3,0.93,1,1
Wollongong,Australia,35,2,0.05,21.8,21.5,42.3,13.3,0.69,1,-1
Wollongong,Australia,35,1,0.06,22,22.2,43.9,13.3,0.49,2,0
Wollongong,Australia,35,2,0.09,21.5,21.5,43.5,13.3,0.69,1,0
Wollongong,Australia,31,2,0.06,21.9,20.5,48.5,13.3,1.04,1,0
Wollongong,Australia,35,2,0.07,22.3,21.6,45.9,13.3,0.59,1,0
Wollongong,Australia,80,1,0.06,24.1,22.5,40.9,13.3,1.51,0.8,0
Wollongong,Australia,80,1,0.05,21.3,21.7,45.3,13.3,1.29,1.2,-1
Wollongong,Australia,31,2,0.13,21.3,22.1,43,13.3,1.08,1,0
Wollongong,Australia,31,2,0.13,21.3,22.1,43,13.3,1.01,1,0
Wollongong,Australia,31,1,0.11,21,22.2,42.2,13.3,0.98,1,0
Wollongong,Australia,35,2,0.05,21.1,21.3,45,13.3,1,1,0
Wollongong,Australia,55,2,0.05,21.8,21.6,46.4,13.3,1.08,0.9,0
Wollongong,Australia,31,2,0.06,21.9,21.7,46.3,13.3,0.83,1,0
Wollongong,Australia,25,2,0.06,22.1,22.2,45.9,13.3,1.01,1,-1
Wollongong,Australia,31,1,0.06,22.2,22.7,44.6,13.3,0.89,1,0
Wollongong,Australia,55,1,0.1,22.9,22.8,43.3,13.3,0.46,2,1
