City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Athens,Greece,31,2,0.2,25.9,28.6,63.9,17.5,0.71,1.2,0
Athens,Greece,31,2,0.1,27.9,27.5,66,17.5,0.66,1.2,1
Athens,Greece,31,2,1.2,24.1,24,42.1,20.2,0.7,2,0
Athens,Greece,31,1,1.2,24.3,24.8,39.6,20.2,0.78,1.2,1
Athens,Greece,31,2,1.2,23.5,25.9,40.7,20.2,0.93,1.2,1
Athens,Greece,31,1,1.1,23.5,26.3,40.5,20.2,0.73,1,0
Athens,Greece,31,2,1,22.1,26.9,41.6,20.2,0.82,1.2,-1
Athens,Greece,31,1,1,22.3,25.1,41,20.2,0.73,1.1,1
Athens,Greece,31,2,1,22,25.7,41.5,20.2,0.79,1.9,0
Athens,Greece,31,1,0.1,23.5,24.3,45.9,20.2,0.73,1.2,-1
Athens,Greece,31,1,0.1,23.6,24.4,41.9,20.2,0.98,1,0
Athens,Greece,31,1,0.1,24.3,25,33.5,20.2,0.61,1.2,-1
Athens,Greece,31,1,0.1,25.1,26.1,31.7,20.2,0.78,1.2,1
Athens,Greece,31,2,0.1,25.3,26.9,30.7,20.2,0.63,2,2
Athens,Greece,31,1,0.2,25.2,27.5,31.7,20.2,0.73,1.2,-1
Athens,Greece,31,2,0.1,20.3,21.5,51.1,18.8,0.7,1,1
Athens,Greece,31,2,0.2,28.1,27.9,26.6,13.3,0.95,1.2,1
Athens,Greece,31,2,0.1,26,26.9,32.5,13.3,0.03,2,-1
Athens,Greece,31,2,0.1,25.4,27.5,32.8,13.3,0.64,1.2,-1
Athens,Greece,31,1,0.1,25.4,26.9,33.3,13.3,0.93,1.2,1
Athens,Greece,31,2,0.2,23.2,27.1,35.8,13.3,0.81,1.2,-1
Athens,Greece,31,1,0.1,24.1,26.2,34.9,13.3,0.9,1.2,-1
Athens,Greece,31,2,0.2,21.6,24.1,35.9,13.3,0.86,1.2,0
Athens,Greece,31,1,0.1,22.3,24.7,34.5,13.3,0.85,1,-1
Athens,Greece,31,2,0.1,22.3,23.8,32.7,13.3,0.67,2,-1
Athens,Greece,31,2,0.1,22.1,24.3,32.9,13.3,0.96,1.6,-2
Athens,Greece,31,1,1.3,23.2,24.9,39.7,14.5,1.03,1.2,0
Athens,Greece,31,2,1.2,24.1,23.5,41.1,14.5,0.96,1.2,-1
Athens,Greece,31,2,0.1,23.5,24.8,39.1,14.5,0.88,2,1
Athens,Greece,31,2,0.2,24.9,24.9,36.1,14.5,0.74,1,-1
Athens,Greece,31,1,0.1,25.2,25.8,35.5,14.5,0.73,1.2,0
