City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Bangkok,Thailand,29,1,0.11,22.7,23.3,57.7,13.3,0.56,1.1,1
Bangkok,Thailand,31,2,0.11,22.7,23.3,57.2,13.3,0.47,1.1,1
Bangkok,Thailand,26,2,0.11,22.6,23.5,57.1,13.3,0.67,1.1,2
Bangkok,Thailand,36,2,0.2,22.8,23.4,56.9,13.3,0.35,1.1,-2
Bangkok,Thailand,32,1,0.14,22.6,23.3,57.1,13.3,0.56,1.1,0
Bangkok,Thailand,21,2,0.1,22.1,22.6,58.1,13.3,0.34,1.1,0
Bangkok,Thailand,21,2,0.12,22,22.7,58.3,13.3,0.46,1.1,-1
Bangkok,Thailand,27,2,0.1,22.3,22.8,57.8,13.3,0.55,1.1,-1
Bangkok,Thailand,25,2,0.1,22.4,22.8,57.7,13.3,0.51,1.1,0
Bangkok,Thailand,36,1,0.11,22.6,22.9,57.5,13.3,0.45,1.1,-2
Bangkok,Thailand,25,1,0.11,22,22.6,57.1,13.3,0.56,1.1,0
Bangkok,Thailand,32,1,0.13,22,22.7,57.1,13.3,0.56,1.1,-1
Bangkok,Thailand,36,1,0.14,22,22.4,56.7,13.3,0.65,1.1,0
Bangkok,Thailand,30,2,0.13,22.6,23,42.3,13.3,0.63,1.1,-2
Bangkok,Thailand,24,2,0.14,22.9,23.6,40.3,13.3,0.43,1.1,-1
Bangkok,Thailand,35,1,0.13,23.3,24.3,39.6,13.3,0.65,1.1,-1
Bangkok,Thailand,28,2,0.13,22.5,23.9,43.9,13.3,0.55,1.1,-1
Bangkok,Thailand,36,2,0.17,22.1,23.4,39.6,13.3,0.75,1.1,-2
Bangkok,Thailand,27,2,0.12,23.6,24.4,48,13.3,0.41,1.1,0
Bangkok,Thailand,36,2,0.14,24.8,26.1,41.6,13.3,0.46,1.1,0
Bangkok,Thailand,26,2,0.13,25.3,26.2,42,13.3,0.55,1.1,1
Bangkok,Thailand,44,2,0.12,25.2,26.1,40.8,13.3,0.34,1.1,0
Bangkok,Thailand,29,1,0.11,25.2,26.1,42.2,13.3,0.56,1.1,1
Bangkok,Thailand,22,1,0.16,24.1,25,40,13.3,0.51,1.1,0
Bangkok,Thailand,23,1,0.13,24.1,24.9,39.4,13.3,0.6,1.1,0
Bangkok,Thailand,35,2,0.11,24.1,24.6,38.8,13.3,0.43,1.1,0
Bangkok,Thailand,24,1,0.12,24.5,25,37.3,13.3,0.56,1.1,0
Bangkok,Thailand,27,1,0.12,24.8,25.7,37.4,13.3,0.56,1.1,-1
Bangkok,Thailand,29,2,0.11,24.2,25.4,38.5,13.3,0.43,1.1,0
