City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Harbin,China,63,2,0.12,21.4,22.5,47,-15,1.19,1.16,0
Harbin,China,46,1,0.18,21.9,23.6,31,-15,1.51,1.16,0
Harbin,China,44,1,0.06,21.4,22.2,29,-15,1.19,1.16,0
Harbin,China,42,2,0.06,21.4,22.2,29,-15,1.17,1.16,0
Harbin,China,50,2,0.08,21.1,21.3,42,-15,1.17,1.16,1
Harbin,China,21,2,0.08,21.1,21.3,42,-15,1.17,1.16,0
Harbin,China,48,1,0.08,21.1,21.3,42,-15,1.51,1.16,-1
Harbin,China,57,2,0.01,21.1,21.5,53,-15,1.17,1.16,0
Harbin,China,56,1,0.01,21.1,21.5,53,-15,1.19,1.16,2
Harbin,China,57,2,0.11,21.5,21.7,48,-15,1.17,1.16,0
Harbin,China,56,1,0.11,21.5,21.7,48,-15,1.19,1.16,2
Harbin,China,30,1,0.09,22.5,22.9,27,-15,0.81,1.16,2
Harbin,China,37,1,0.08,22.7,23.5,34,-15,1.19,1.16,0
Harbin,China,35,2,0.08,22.7,23.5,34,-15,1.17,1.16,0
Harbin,China,55,1,0.05,21.3,22.7,49,-15,1.19,1.16,1
Harbin,China,50,2,0.05,21.3,22.7,49,-15,1.17,1.16,1
Harbin,China,64,1,0.12,22.4,22.2,33,-15,1.51,1.16,1
Harbin,China,35,2,0.06,22.1,22.4,22,-15,1.17,1.16,0
Harbin,China,37,1,0.06,22.1,22.4,22,-15,1.19,1.16,0
Harbin,China,35,2,0.05,21.4,21.5,37,-15,1.17,1.16,0
Harbin,China,37,1,0.05,21.4,21.5,37,-15,1.19,1.16,0
Harbin,China,35,1,0.05,22.5,22.4,40,-15,0.81,1.16,0
Harbin,China,33,2,0.05,22.5,22.4,40,-15,1.17,1.16,0
Harbin,China,40,1,0.09,22.8,24.3,24,-15,1.19,1.16,0
Harbin,China,38,2,0.09,22.8,24.3,24,-15,1.17,1.16,0
Harbin,China,29,2,0.07,23.3,23.5,25,-15,1.17,1.16,0
Harbin,China,31,1,0.07,23.3,23.5,25,-15,1.19,1.16,0
Harbin,China,54,2,0.13,23,26.2,44,-15,1.17,1.16,0
Harbin,China,55,1,0.13,23,26.2,44,-15,1.19,1.16,0
Harbin,China,63,1,0.03,24.4,34.4,27,-15,1.72,1.16,0
Harbin,China,60,2,0.03,24.4,34.4,27,-15,1.17,1.16,0
Harbin,China,43,1,0.1,24.5,26.9,39,-15,0.81,1.16,1
Harbin,China,63,2,0.11,23.9,29.7,40,-15,0.81,1.16,0
Harbin,China,66,1,0.11,23.9,29.7,40,-15,0.81,1.16,0
Harbin,China,60,1,0.13,23.9,32.4,39,-15,1.19,1.16,2
Harbin,China,60,2,0.13,23.9,32.4,39,-15,1.17,1.16,1
Harbin,China,72,1,0.1,25.6,27.7,48,-15,0.81,1.16,2
Harbin,China,71,2,0.1,25.6,27.7,48,-15,0.81,1.16,2
