Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.2,25.6,26.63333333,76.8,23,0.26,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.26,1,5.333333333,25.51666667,1,Brazil
0.2,26,26.63333333,80.8,23,0.26,1,5.333333333,25.51666667,0,Brazil
0.1,25.6,26.63333333,76.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.1,26,26.63333333,79.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.1,26,26.63333333,80.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.1,25.6,26.63333333,76.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,79.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.1,26,26.63333333,80.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.2,25.6,26.63333333,76.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,80.8,23,0.27,1,5.333333333,25.51666667,-1,Brazil
0.2,25.6,26.63333333,76.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.31,1,5.333333333,25.51666667,1,Brazil
0.2,26,26.63333333,80.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,25.6,26.63333333,76.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,80.8,23,0.46,1,5.333333333,25.51666667,1,Brazil
0.2,25.6,26.63333333,76.8,23,0.27,1,5.333333333,25.51666667,-1,Brazil
0.2,26,26.63333333,79.8,23,0.27,1,5.333333333,25.51666667,-2,Brazil
0.2,26,26.63333333,80.8,23,0.27,1,5.333333333,25.51666667,-2,Brazil
0.3,25.6,26.63333333,76.8,23,0.31,1,5.333333333,25.51666667,1,Brazil
0.3,26,26.63333333,79.8,23,0.31,1,5.333333333,25.51666667,1,Brazil
0.3,26,26.63333333,80.8,23,0.31,1,5.333333333,25.51666667,2,Brazil
0.1,25.6,26.63333333,76.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,79.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,80.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.1,25.6,26.63333333,76.8,23,0.5,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,79.8,23,0.5,1,5.333333333,25.51666667,1,Brazil
0.1,26,26.63333333,80.8,23,0.5,1,5.333333333,25.51666667,1,Brazil
0.1,25.6,26.63333333,76.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,79.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,80.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.6,25.6,26.63333333,76.8,23,0.27,1,5.333333333,25.51666667,0,Brazil
0.6,26,26.63333333,79.8,23,0.27,1,5.333333333,25.51666667,1,Brazil
0.6,26,26.63333333,80.8,23,0.27,1,5.333333333,25.51666667,1,Brazil
0.3,25.6,26.63333333,76.8,23,0.5,1,5.333333333,25.51666667,1,Brazil
0.3,26,26.63333333,79.8,23,0.5,1,5.333333333,25.51666667,1,Brazil
0.3,26,26.63333333,80.8,23,0.5,1,5.333333333,25.51666667,1,Brazil
0.1,25.6,26.63333333,76.8,23,0.5,1,5.333333333,25.51666667,-1,Brazil
0.1,26,26.63333333,79.8,23,0.5,1,5.333333333,25.51666667,0,Brazil
0.1,26,26.63333333,80.8,23,0.5,1,5.333333333,25.51666667,0,Brazil
0.2,25.6,26.63333333,76.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,80.8,23,0.46,1,5.333333333,25.51666667,0,Brazil
0.2,25.6,26.63333333,76.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,79.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,80.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,25.6,26.63333333,76.8,23,0.31,1,5.333333333,25.51666667,-1,Brazil
0.2,26,26.63333333,79.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,26,26.63333333,80.8,23,0.31,1,5.333333333,25.51666667,0,Brazil
0.2,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.5,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.5,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.4,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.7,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.7,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.7,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,-1,Brazil
0.2,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
0.2,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
0.2,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
0.2,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,-1,Brazil
0.4,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,-2,Brazil
0.4,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,-2,Brazil
0.3,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,-2,Brazil
1.2,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,-1,Brazil
1.2,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1.2,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,-1,Brazil
1,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,-1,Brazil
0.4,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.4,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.4,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.5,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.5,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.5,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.7,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.6,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,-1,Brazil
0.6,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,-1,Brazil
0.6,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,-1,Brazil
0.9,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,-2,Brazil
0.4,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.7,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.7,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.7,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.6,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.6,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.6,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.6,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
0.8,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.7,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.7,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.7,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.6,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.3,26.8,26.63333333,83.5,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.7,26.63333333,86,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.3,26.63333333,87.5,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.3,26.63333333,79.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.2,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1.2,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
1.2,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
1.2,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
1,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.2,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.2,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.2,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.2,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
1,26.8,26.63333333,83.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
1,27.7,26.63333333,86,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
1,28.3,26.63333333,87.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.9,27.3,26.63333333,79.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,26.8,26.63333333,83.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,86,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.3,26.63333333,87.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.3,26.63333333,79.2,23,0.31,1.2,5.333333333,25.51666667,-1,Brazil
0.2,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
0.2,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,2,Brazil
1,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
1,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.8,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.8,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.5,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.5,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.5,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.6,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.6,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.6,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.6,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.6,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
1,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
1,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
1,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
1,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
1,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
1,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
1,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
1,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
1,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,-1,Brazil
1,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,-1,Brazil
0.9,27.4,26.63333333,55,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.7,26.63333333,54.5,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.9,26.63333333,53.6,23,0.26,1.2,5.333333333,25.51666667,-1,Brazil
0.9,28.1,26.63333333,52.8,23,0.26,1.2,5.333333333,25.51666667,-1,Brazil
0.9,28.2,26.63333333,52.2,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.4,26.63333333,55,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.7,26.63333333,54.5,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.9,26.63333333,53.6,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.1,26.63333333,52.8,23,0.26,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.2,26.63333333,52.2,23,0.26,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.2,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.3,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.3,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.3,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.3,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,2,Brazil
0.4,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.4,26.63333333,55,23,0.27,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.7,26.63333333,54.5,23,0.27,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.9,26.63333333,53.6,23,0.27,1.2,5.333333333,25.51666667,1,Brazil
0.3,28.1,26.63333333,52.8,23,0.27,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.2,26.63333333,52.2,23,0.27,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.3,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.5,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.5,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.5,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.5,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.5,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,2,Brazil
0.3,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.8,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.8,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.8,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.4,26.63333333,55,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.7,26.63333333,54.5,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,27.9,26.63333333,53.6,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,28.1,26.63333333,52.8,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.9,28.2,26.63333333,52.2,23,0.26,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.5,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.5,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.5,27.4,26.63333333,55,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.5,27.7,26.63333333,54.5,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.5,27.9,26.63333333,53.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.5,28.1,26.63333333,52.8,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.5,28.2,26.63333333,52.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.3,27.4,26.63333333,55,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.7,26.63333333,54.5,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,27.9,26.63333333,53.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.1,26.63333333,52.8,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.3,28.2,26.63333333,52.2,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.4,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,0,Brazil
0.4,27.4,26.63333333,55,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.7,26.63333333,54.5,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,27.9,26.63333333,53.6,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.1,26.63333333,52.8,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.4,28.2,26.63333333,52.2,23,0.44,1.2,5.333333333,25.51666667,1,Brazil
0.2,26.6,26.63333333,80,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,27.1,26.63333333,80.7,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.6,26.63333333,81.2,23,0.46,1.2,5.333333333,25.51666667,1,Brazil
0.2,26.5,26.63333333,70.6,23,0.46,1.2,5.333333333,25.51666667,0,Brazil
0.2,26.6,26.63333333,80,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.1,26.63333333,80.7,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.2,27.6,26.63333333,81.2,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
0.3,26.5,26.63333333,70.6,23,0.31,1.2,5.333333333,25.51666667,1,Brazil
