0,0.8737730979919434,0.6902040839195251,0.6902040839195251,0.6241343021392822,0.7809523940086365,0.7809523940086365
1,0.5454912185668945,0.817959189414978,0.817959189414978,0.5927520990371704,0.8247619271278381,0.8247619271278381
2,0.505608081817627,0.8379591703414917,0.8379591703414917,0.5277666449546814,0.8333333134651184,0.8333333134651184
3,0.46776074171066284,0.8404081463813782,0.8404081463813782,0.6221601366996765,0.808571457862854,0.808571457862854
4,0.4369315505027771,0.8502041101455688,0.8502041101455688,0.5750346183776855,0.8199999928474426,0.8199999928474426
0,0.9974961280822754,0.6134693622589111,0.6134693622589111,0.6827232837677002,0.7828571200370789,0.7828571200370789
1,0.5911874771118164,0.7995918393135071,0.7995918393135071,0.5668792724609375,0.8028571605682373,0.8028571605682373
2,0.5082626938819885,0.8265306353569031,0.8265306353569031,0.5635069608688354,0.8066666722297668,0.8066666722297668
3,0.44758087396621704,0.8444898128509521,0.8444898128509521,0.5285108089447021,0.8371428847312927,0.8371428847312927
4,0.4313308298587799,0.8538775444030762,0.8538775444030762,0.5738589763641357,0.8209523558616638,0.8209523558616638
0,0.6818193197250366,0.7673469185829163,0.7673469185829163,0.6090137362480164,0.8152381181716919,0.8152381181716919
1,0.5193902254104614,0.822857141494751,0.822857141494751,0.5591953992843628,0.8114285469055176,0.8114285469055176
2,0.43736374378204346,0.8436734676361084,0.8436734676361084,0.6029525995254517,0.8180952668190002,0.8180952668190002
3,0.42113879323005676,0.8538775444030762,0.8538775444030762,0.6025398969650269,0.8171428442001343,0.8171428442001343
4,0.3799549341201782,0.8624489903450012,0.8624489903450012,0.6311907172203064,0.8180952668190002,0.8180952668190002
0,0.5130911469459534,0.8212245106697083,0.8212245106697083,0.5591838359832764,0.8199999928474426,0.8199999928474426
1,0.44701868295669556,0.8408163189888,0.8408163189888,0.49557751417160034,0.8409523963928223,0.8409523963928223
2,0.40383297204971313,0.8575510382652283,0.8575510382652283,0.5909417271614075,0.7980952262878418,0.7980952262878418
